alpha,FPR,TPR,FDR,NPrecision,NRecall,diffnetfinder_sec,run,dim,NTP,NTN,NFP,NFN,NTPR,NFPR,NACC
0.9,0.01362493715434892,1.0,0.9644128113879004,0.03558718861209965,1.0,44.37862329999916,16,200,10.0,19619.0,271.0,0.0,1.0,0.01362493715434892,0.9863819095477387
0.95,0.02564102564102564,1.0,0.9807692307692307,0.019230769230769232,1.0,44.37862329999916,16,200,10.0,19380.0,510.0,0.0,1.0,0.02564102564102564,0.9743718592964824
1.0,0.9964303670186023,1.0,0.9994956881335418,0.0005043118664582178,1.0,44.37862329999916,16,200,10.0,71.0,19819.0,0.0,1.0,0.9964303670186023,0.00407035175879397
0.05,5.0276520864756156e-05,1.0,0.09090909090909091,0.9090909090909091,1.0,44.22258999990299,17,200,10.0,19889.0,1.0,0.0,1.0,5.0276520864756156e-05,0.9999497487437186
0.1,0.00020110608345902463,1.0,0.2857142857142857,0.7142857142857143,1.0,44.22258999990299,17,200,10.0,19886.0,4.0,0.0,1.0,0.00020110608345902463,0.9997989949748743
0.15,0.00030165912518853697,1.0,0.375,0.625,1.0,44.22258999990299,17,200,10.0,19884.0,6.0,0.0,1.0,0.00030165912518853697,0.9996984924623116
0.2,0.0003519356460532931,1.0,0.4117647058823529,0.5882352941176471,1.0,44.22258999990299,17,200,10.0,19883.0,7.0,0.0,1.0,0.0003519356460532931,0.9996482412060301
0.25,0.0003519356460532931,1.0,0.4117647058823529,0.5882352941176471,1.0,44.22258999990299,17,200,10.0,19883.0,7.0,0.0,1.0,0.0003519356460532931,0.9996482412060301
0.3,0.00040221216691804925,1.0,0.4444444444444444,0.5555555555555556,1.0,44.22258999990299,17,200,10.0,19882.0,8.0,0.0,1.0,0.00040221216691804925,0.9995979899497487
0.35,0.00045248868778280545,1.0,0.47368421052631576,0.5263157894736842,1.0,44.22258999990299,17,200,10.0,19881.0,9.0,0.0,1.0,0.00045248868778280545,0.9995477386934674
0.4,0.00045248868778280545,1.0,0.47368421052631576,0.5263157894736842,1.0,44.22258999990299,17,200,10.0,19881.0,9.0,0.0,1.0,0.00045248868778280545,0.9995477386934674
0.45,0.00045248868778280545,1.0,0.47368421052631576,0.5263157894736842,1.0,44.22258999990299,17,200,10.0,19881.0,9.0,0.0,1.0,0.00045248868778280545,0.9995477386934674
0.5,0.00045248868778280545,1.0,0.47368421052631576,0.5263157894736842,1.0,44.22258999990299,17,200,10.0,19881.0,9.0,0.0,1.0,0.00045248868778280545,0.9995477386934674
0.55,0.0005530417295123177,1.0,0.5238095238095238,0.47619047619047616,1.0,44.22258999990299,17,200,10.0,19879.0,11.0,0.0,1.0,0.0005530417295123177,0.9994472361809045
0.6,0.0008044243338360985,1.0,0.6153846153846154,0.38461538461538464,1.0,44.22258999990299,17,200,10.0,19874.0,16.0,0.0,1.0,0.0008044243338360985,0.9991959798994975
0.65,0.0009049773755656109,1.0,0.6428571428571429,0.35714285714285715,1.0,44.22258999990299,17,200,10.0,19872.0,18.0,0.0,1.0,0.0009049773755656109,0.9990954773869347
0.7,0.0014580191050779286,1.0,0.7435897435897436,0.2564102564102564,1.0,44.22258999990299,17,200,10.0,19861.0,29.0,0.0,1.0,0.0014580191050779286,0.9985427135678392
0.75,0.0017094017094017094,1.0,0.7727272727272727,0.22727272727272727,1.0,44.22258999990299,17,200,10.0,19856.0,34.0,0.0,1.0,0.0017094017094017094,0.9982914572864322
0.8,0.002161890397184515,1.0,0.8113207547169812,0.18867924528301888,1.0,44.22258999990299,17,200,10.0,19847.0,43.0,0.0,1.0,0.002161890397184515,0.9978391959798995
0.85,0.003569632981397687,1.0,0.8765432098765432,0.12345679012345678,1.0,44.22258999990299,17,200,10.0,19819.0,71.0,0.0,1.0,0.003569632981397687,0.9964321608040201
0.9,0.004725992961287079,1.0,0.9038461538461539,0.09615384615384616,1.0,44.22258999990299,17,200,10.0,19796.0,94.0,0.0,1.0,0.004725992961287079,0.9952763819095477
0.95,0.01623931623931624,1.0,0.96996996996997,0.03003003003003003,1.0,44.22258999990299,17,200,10.0,19567.0,323.0,0.0,1.0,0.01623931623931624,0.9837688442211056
1.0,0.9964806435394671,1.0,0.9994957135653051,0.0005042864346949068,1.0,44.22258999990299,17,200,10.0,70.0,19820.0,0.0,1.0,0.9964806435394671,0.004020100502512563
0.05,0.00015082956259426848,1.0,0.23076923076923078,0.7692307692307693,1.0,43.587438399903476,18,200,10.0,19887.0,3.0,0.0,1.0,0.00015082956259426848,0.9998492462311558
0.1,0.00015082956259426848,1.0,0.23076923076923078,0.7692307692307693,1.0,43.587438399903476,18,200,10.0,19887.0,3.0,0.0,1.0,0.00015082956259426848,0.9998492462311558
0.15,0.00015082956259426848,1.0,0.23076923076923078,0.7692307692307693,1.0,43.587438399903476,18,200,10.0,19887.0,3.0,0.0,1.0,0.00015082956259426848,0.9998492462311558
0.2,0.00020110608345902463,1.0,0.2857142857142857,0.7142857142857143,1.0,43.587438399903476,18,200,10.0,19886.0,4.0,0.0,1.0,0.00020110608345902463,0.9997989949748743
0.25,0.00020110608345902463,1.0,0.2857142857142857,0.7142857142857143,1.0,43.587438399903476,18,200,10.0,19886.0,4.0,0.0,1.0,0.00020110608345902463,0.9997989949748743
0.3,0.00020110608345902463,1.0,0.2857142857142857,0.7142857142857143,1.0,43.587438399903476,18,200,10.0,19886.0,4.0,0.0,1.0,0.00020110608345902463,0.9997989949748743
0.35,0.00040221216691804925,1.0,0.4444444444444444,0.5555555555555556,1.0,43.587438399903476,18,200,10.0,19882.0,8.0,0.0,1.0,0.00040221216691804925,0.9995979899497487
0.4,0.00040221216691804925,1.0,0.4444444444444444,0.5555555555555556,1.0,43.587438399903476,18,200,10.0,19882.0,8.0,0.0,1.0,0.00040221216691804925,0.9995979899497487
0.45,0.00040221216691804925,1.0,0.4444444444444444,0.5555555555555556,1.0,43.587438399903476,18,200,10.0,19882.0,8.0,0.0,1.0,0.00040221216691804925,0.9995979899497487
0.5,0.0005027652086475615,1.0,0.5,0.5,1.0,43.587438399903476,18,200,10.0,19880.0,10.0,0.0,1.0,0.0005027652086475615,0.9994974874371859
0.55,0.0005027652086475615,1.0,0.5,0.5,1.0,43.587438399903476,18,200,10.0,19880.0,10.0,0.0,1.0,0.0005027652086475615,0.9994974874371859
0.6,0.0005027652086475615,1.0,0.5,0.5,1.0,43.587438399903476,18,200,10.0,19880.0,10.0,0.0,1.0,0.0005027652086475615,0.9994974874371859
0.65,0.0005027652086475615,1.0,0.5,0.5,1.0,43.587438399903476,18,200,10.0,19880.0,10.0,0.0,1.0,0.0005027652086475615,0.9994974874371859
0.7,0.0006033182503770739,1.0,0.5454545454545454,0.45454545454545453,1.0,43.587438399903476,18,200,10.0,19878.0,12.0,0.0,1.0,0.0006033182503770739,0.9993969849246231
0.75,0.0011060834590246355,1.0,0.6875,0.3125,1.0,43.587438399903476,18,200,10.0,19868.0,22.0,0.0,1.0,0.0011060834590246355,0.9988944723618091
0.8,0.0013574660633484162,1.0,0.7297297297297297,0.2702702702702703,1.0,43.587438399903476,18,200,10.0,19863.0,27.0,0.0,1.0,0.0013574660633484162,0.998643216080402
0.85,0.0014580191050779286,1.0,0.7435897435897436,0.2564102564102564,1.0,43.587438399903476,18,200,10.0,19861.0,29.0,0.0,1.0,0.0014580191050779286,0.9985427135678392
0.9,0.0016591251885369532,1.0,0.7674418604651163,0.23255813953488372,1.0,43.587438399903476,18,200,10.0,19857.0,33.0,0.0,1.0,0.0016591251885369532,0.9983417085427135
0.95,0.06440422322775263,1.0,0.9922540666150271,0.0077459333849728895,1.0,43.587438399903476,18,200,10.0,18609.0,1281.0,0.0,1.0,0.06440422322775263,0.9356281407035176
1.0,0.9963298139768728,1.0,0.999495637262319,0.0005043627376809402,1.0,43.587438399903476,18,200,10.0,73.0,19817.0,0.0,1.0,0.9963298139768728,0.004170854271356784
0.05,0.00010055304172951231,1.0,0.16666666666666666,0.8333333333333334,1.0,44.37487980001606,19,200,10.0,19888.0,2.0,0.0,1.0,0.00010055304172951231,0.9998994974874372
0.1,0.00020110608345902463,1.0,0.2857142857142857,0.7142857142857143,1.0,44.37487980001606,19,200,10.0,19886.0,4.0,0.0,1.0,0.00020110608345902463,0.9997989949748743
0.15,0.00025138260432378077,1.0,0.3333333333333333,0.6666666666666666,1.0,44.37487980001606,19,200,10.0,19885.0,5.0,0.0,1.0,0.00025138260432378077,0.999748743718593
0.2,0.00025138260432378077,1.0,0.3333333333333333,0.6666666666666666,1.0,44.37487980001606,19,200,10.0,19885.0,5.0,0.0,1.0,0.00025138260432378077,0.999748743718593
0.25,0.0003519356460532931,1.0,0.4117647058823529,0.5882352941176471,1.0,44.37487980001606,19,200,10.0,19883.0,7.0,0.0,1.0,0.0003519356460532931,0.9996482412060301
0.3,0.0003519356460532931,1.0,0.4117647058823529,0.5882352941176471,1.0,44.37487980001606,19,200,10.0,19883.0,7.0,0.0,1.0,0.0003519356460532931,0.9996482412060301
0.35,0.0003519356460532931,1.0,0.4117647058823529,0.5882352941176471,1.0,44.37487980001606,19,200,10.0,19883.0,7.0,0.0,1.0,0.0003519356460532931,0.9996482412060301
0.4,0.0005027652086475615,1.0,0.5,0.5,1.0,44.37487980001606,19,200,10.0,19880.0,10.0,0.0,1.0,0.0005027652086475615,0.9994974874371859
0.45,0.0005027652086475615,1.0,0.5,0.5,1.0,44.37487980001606,19,200,10.0,19880.0,10.0,0.0,1.0,0.0005027652086475615,0.9994974874371859
0.5,0.0006033182503770739,1.0,0.5454545454545454,0.45454545454545453,1.0,44.37487980001606,19,200,10.0,19878.0,12.0,0.0,1.0,0.0006033182503770739,0.9993969849246231
0.55,0.00065359477124183,1.0,0.5652173913043478,0.43478260869565216,1.0,44.37487980001606,19,200,10.0,19877.0,13.0,0.0,1.0,0.00065359477124183,0.9993467336683417
0.6,0.0007038712921065862,1.0,0.5833333333333334,0.4166666666666667,1.0,44.37487980001606,19,200,10.0,19876.0,14.0,0.0,1.0,0.0007038712921065862,0.9992964824120603
0.65,0.0008044243338360985,1.0,0.6153846153846154,0.38461538461538464,1.0,44.37487980001606,19,200,10.0,19874.0,16.0,0.0,1.0,0.0008044243338360985,0.9991959798994975
0.7,0.0008547008547008547,1.0,0.6296296296296297,0.37037037037037035,1.0,44.37487980001606,19,200,10.0,19873.0,17.0,0.0,1.0,0.0008547008547008547,0.999145728643216
0.75,0.0009049773755656109,1.0,0.6428571428571429,0.35714285714285715,1.0,44.37487980001606,19,200,10.0,19872.0,18.0,0.0,1.0,0.0009049773755656109,0.9990954773869347
0.8,0.0012066365007541479,1.0,0.7058823529411765,0.29411764705882354,1.0,44.37487980001606,19,200,10.0,19866.0,24.0,0.0,1.0,0.0012066365007541479,0.9987939698492462
0.85,0.0013574660633484162,1.0,0.7297297297297297,0.2702702702702703,1.0,44.37487980001606,19,200,10.0,19863.0,27.0,0.0,1.0,0.0013574660633484162,0.998643216080402
0.9,0.0014580191050779286,1.0,0.7435897435897436,0.2564102564102564,1.0,44.37487980001606,19,200,10.0,19861.0,29.0,0.0,1.0,0.0014580191050779286,0.9985427135678392
0.95,0.033936651583710405,1.0,0.9854014598540146,0.014598540145985401,1.0,44.37487980001606,19,200,10.0,19215.0,675.0,0.0,1.0,0.033936651583710405,0.9660804020100503
1.0,0.9927099044746104,1.0,0.9994937990382182,0.0005062009617818274,1.0,44.37487980001606,19,200,10.0,145.0,19745.0,0.0,1.0,0.9927099044746104,0.007788944723618091
0.05,0.0,1.0,0.0,1.0,1.0,44.364244300173596,20,200,10.0,19890.0,0.0,0.0,1.0,0.0,1.0
0.1,0.00015082956259426848,1.0,0.23076923076923078,0.7692307692307693,1.0,44.364244300173596,20,200,10.0,19887.0,3.0,0.0,1.0,0.00015082956259426848,0.9998492462311558
0.15,0.00025138260432378077,1.0,0.3333333333333333,0.6666666666666666,1.0,44.364244300173596,20,200,10.0,19885.0,5.0,0.0,1.0,0.00025138260432378077,0.999748743718593
0.2,0.00030165912518853697,1.0,0.375,0.625,1.0,44.364244300173596,20,200,10.0,19884.0,6.0,0.0,1.0,0.00030165912518853697,0.9996984924623116
0.25,0.00030165912518853697,1.0,0.375,0.625,1.0,44.364244300173596,20,200,10.0,19884.0,6.0,0.0,1.0,0.00030165912518853697,0.9996984924623116
0.3,0.00030165912518853697,1.0,0.375,0.625,1.0,44.364244300173596,20,200,10.0,19884.0,6.0,0.0,1.0,0.00030165912518853697,0.9996984924623116
0.35,0.0003519356460532931,1.0,0.4117647058823529,0.5882352941176471,1.0,44.364244300173596,20,200,10.0,19883.0,7.0,0.0,1.0,0.0003519356460532931,0.9996482412060301
0.4,0.0003519356460532931,1.0,0.4117647058823529,0.5882352941176471,1.0,44.364244300173596,20,200,10.0,19883.0,7.0,0.0,1.0,0.0003519356460532931,0.9996482412060301
0.45,0.0003519356460532931,1.0,0.4117647058823529,0.5882352941176471,1.0,44.364244300173596,20,200,10.0,19883.0,7.0,0.0,1.0,0.0003519356460532931,0.9996482412060301
0.5,0.00045248868778280545,1.0,0.47368421052631576,0.5263157894736842,1.0,44.364244300173596,20,200,10.0,19881.0,9.0,0.0,1.0,0.00045248868778280545,0.9995477386934674
0.55,0.00045248868778280545,1.0,0.47368421052631576,0.5263157894736842,1.0,44.364244300173596,20,200,10.0,19881.0,9.0,0.0,1.0,0.00045248868778280545,0.9995477386934674
0.6,0.0005530417295123177,1.0,0.5238095238095238,0.47619047619047616,1.0,44.364244300173596,20,200,10.0,19879.0,11.0,0.0,1.0,0.0005530417295123177,0.9994472361809045
0.65,0.0005530417295123177,1.0,0.5238095238095238,0.47619047619047616,1.0,44.364244300173596,20,200,10.0,19879.0,11.0,0.0,1.0,0.0005530417295123177,0.9994472361809045
0.7,0.0007038712921065862,1.0,0.5833333333333334,0.4166666666666667,1.0,44.364244300173596,20,200,10.0,19876.0,14.0,0.0,1.0,0.0007038712921065862,0.9992964824120603
0.75,0.0007038712921065862,1.0,0.5833333333333334,0.4166666666666667,1.0,44.364244300173596,20,200,10.0,19876.0,14.0,0.0,1.0,0.0007038712921065862,0.9992964824120603
0.8,0.0007541478129713424,1.0,0.6,0.4,1.0,44.364244300173596,20,200,10.0,19875.0,15.0,0.0,1.0,0.0007541478129713424,0.9992462311557789
0.85,0.000955253896430367,1.0,0.6551724137931034,0.3448275862068966,1.0,44.364244300173596,20,200,10.0,19871.0,19.0,0.0,1.0,0.000955253896430367,0.9990452261306533
0.9,0.0036199095022624436,1.0,0.8780487804878049,0.12195121951219512,1.0,44.364244300173596,20,200,10.0,19818.0,72.0,0.0,1.0,0.0036199095022624436,0.9963819095477386
0.95,0.00904977375565611,1.0,0.9473684210526315,0.05263157894736842,1.0,44.364244300173596,20,200,10.0,19710.0,180.0,0.0,1.0,0.00904977375565611,0.9909547738693467
1.0,0.08466566113624938,1.0,0.9940968122786304,0.0059031877213695395,1.0,44.364244300173596,20,200,10.0,18206.0,1684.0,0.0,1.0,0.08466566113624938,0.9153768844221105
0.05,5.0276520864756156e-05,1.0,0.09090909090909091,0.9090909090909091,1.0,44.999720599967986,21,200,10.0,19889.0,1.0,0.0,1.0,5.0276520864756156e-05,0.9999497487437186
0.1,5.0276520864756156e-05,1.0,0.09090909090909091,0.9090909090909091,1.0,44.999720599967986,21,200,10.0,19889.0,1.0,0.0,1.0,5.0276520864756156e-05,0.9999497487437186
0.15,5.0276520864756156e-05,1.0,0.09090909090909091,0.9090909090909091,1.0,44.999720599967986,21,200,10.0,19889.0,1.0,0.0,1.0,5.0276520864756156e-05,0.9999497487437186
0.2,5.0276520864756156e-05,1.0,0.09090909090909091,0.9090909090909091,1.0,44.999720599967986,21,200,10.0,19889.0,1.0,0.0,1.0,5.0276520864756156e-05,0.9999497487437186
0.25,5.0276520864756156e-05,1.0,0.09090909090909091,0.9090909090909091,1.0,44.999720599967986,21,200,10.0,19889.0,1.0,0.0,1.0,5.0276520864756156e-05,0.9999497487437186
0.3,0.00020110608345902463,1.0,0.2857142857142857,0.7142857142857143,1.0,44.999720599967986,21,200,10.0,19886.0,4.0,0.0,1.0,0.00020110608345902463,0.9997989949748743
0.35,0.00030165912518853697,1.0,0.375,0.625,1.0,44.999720599967986,21,200,10.0,19884.0,6.0,0.0,1.0,0.00030165912518853697,0.9996984924623116
0.4,0.0003519356460532931,1.0,0.4117647058823529,0.5882352941176471,1.0,44.999720599967986,21,200,10.0,19883.0,7.0,0.0,1.0,0.0003519356460532931,0.9996482412060301
0.45,0.0003519356460532931,1.0,0.4117647058823529,0.5882352941176471,1.0,44.999720599967986,21,200,10.0,19883.0,7.0,0.0,1.0,0.0003519356460532931,0.9996482412060301
0.5,0.00040221216691804925,1.0,0.4444444444444444,0.5555555555555556,1.0,44.999720599967986,21,200,10.0,19882.0,8.0,0.0,1.0,0.00040221216691804925,0.9995979899497487
0.55,0.0012066365007541479,1.0,0.7058823529411765,0.29411764705882354,1.0,44.999720599967986,21,200,10.0,19866.0,24.0,0.0,1.0,0.0012066365007541479,0.9987939698492462
0.6,0.0014580191050779286,1.0,0.7435897435897436,0.2564102564102564,1.0,44.999720599967986,21,200,10.0,19861.0,29.0,0.0,1.0,0.0014580191050779286,0.9985427135678392
0.65,0.0016591251885369532,1.0,0.7674418604651163,0.23255813953488372,1.0,44.999720599967986,21,200,10.0,19857.0,33.0,0.0,1.0,0.0016591251885369532,0.9983417085427135
0.7,0.0018099547511312218,1.0,0.782608695652174,0.21739130434782608,1.0,44.999720599967986,21,200,10.0,19854.0,36.0,0.0,1.0,0.0018099547511312218,0.9981909547738693
0.75,0.0018602312719959778,1.0,0.7872340425531915,0.2127659574468085,1.0,44.999720599967986,21,200,10.0,19853.0,37.0,0.0,1.0,0.0018602312719959778,0.998140703517588
0.8,0.001910507792860734,1.0,0.7916666666666666,0.20833333333333334,1.0,44.999720599967986,21,200,10.0,19852.0,38.0,0.0,1.0,0.001910507792860734,0.9980904522613065
0.85,0.002765208647561589,1.0,0.8461538461538461,0.15384615384615385,1.0,44.999720599967986,21,200,10.0,19835.0,55.0,0.0,1.0,0.002765208647561589,0.9972361809045226
0.9,0.01478129713423831,1.0,0.9671052631578947,0.03289473684210526,1.0,44.999720599967986,21,200,10.0,19596.0,294.0,0.0,1.0,0.01478129713423831,0.9852261306532664
0.95,0.01885369532428356,1.0,0.974025974025974,0.025974025974025976,1.0,44.999720599967986,21,200,10.0,19515.0,375.0,0.0,1.0,0.01885369532428356,0.9811557788944724
1.0,0.9948215183509301,1.0,0.9994948729605496,0.0005051270394504217,1.0,44.999720599967986,21,200,10.0,103.0,19787.0,0.0,1.0,0.9948215183509301,0.005678391959798995
0.05,0.0,1.0,0.0,1.0,1.0,42.259877200005576,22,200,10.0,19890.0,0.0,0.0,1.0,0.0,1.0
0.1,0.0,1.0,0.0,1.0,1.0,42.259877200005576,22,200,10.0,19890.0,0.0,0.0,1.0,0.0,1.0
0.15,0.0,1.0,0.0,1.0,1.0,42.259877200005576,22,200,10.0,19890.0,0.0,0.0,1.0,0.0,1.0
0.2,0.0,1.0,0.0,1.0,1.0,42.259877200005576,22,200,10.0,19890.0,0.0,0.0,1.0,0.0,1.0
0.25,5.0276520864756156e-05,1.0,0.09090909090909091,0.9090909090909091,1.0,42.259877200005576,22,200,10.0,19889.0,1.0,0.0,1.0,5.0276520864756156e-05,0.9999497487437186
0.3,0.00010055304172951231,1.0,0.16666666666666666,0.8333333333333334,1.0,42.259877200005576,22,200,10.0,19888.0,2.0,0.0,1.0,0.00010055304172951231,0.9998994974874372
0.35,0.00010055304172951231,1.0,0.16666666666666666,0.8333333333333334,1.0,42.259877200005576,22,200,10.0,19888.0,2.0,0.0,1.0,0.00010055304172951231,0.9998994974874372
0.4,0.00020110608345902463,1.0,0.2857142857142857,0.7142857142857143,1.0,42.259877200005576,22,200,10.0,19886.0,4.0,0.0,1.0,0.00020110608345902463,0.9997989949748743
0.45,0.00020110608345902463,1.0,0.2857142857142857,0.7142857142857143,1.0,42.259877200005576,22,200,10.0,19886.0,4.0,0.0,1.0,0.00020110608345902463,0.9997989949748743
0.5,0.00020110608345902463,1.0,0.2857142857142857,0.7142857142857143,1.0,42.259877200005576,22,200,10.0,19886.0,4.0,0.0,1.0,0.00020110608345902463,0.9997989949748743
0.55,0.00025138260432378077,1.0,0.3333333333333333,0.6666666666666666,1.0,42.259877200005576,22,200,10.0,19885.0,5.0,0.0,1.0,0.00025138260432378077,0.999748743718593
0.6,0.0003519356460532931,1.0,0.4117647058823529,0.5882352941176471,1.0,42.259877200005576,22,200,10.0,19883.0,7.0,0.0,1.0,0.0003519356460532931,0.9996482412060301
0.65,0.0003519356460532931,1.0,0.4117647058823529,0.5882352941176471,1.0,42.259877200005576,22,200,10.0,19883.0,7.0,0.0,1.0,0.0003519356460532931,0.9996482412060301
0.7,0.0009049773755656109,1.0,0.6428571428571429,0.35714285714285715,1.0,42.259877200005576,22,200,10.0,19872.0,18.0,0.0,1.0,0.0009049773755656109,0.9990954773869347
0.75,0.0012066365007541479,1.0,0.7058823529411765,0.29411764705882354,1.0,42.259877200005576,22,200,10.0,19866.0,24.0,0.0,1.0,0.0012066365007541479,0.9987939698492462
0.8,0.0018099547511312218,1.0,0.782608695652174,0.21739130434782608,1.0,42.259877200005576,22,200,10.0,19854.0,36.0,0.0,1.0,0.0018099547511312218,0.9981909547738693
0.85,0.00196078431372549,1.0,0.7959183673469388,0.20408163265306123,1.0,42.259877200005576,22,200,10.0,19851.0,39.0,0.0,1.0,0.00196078431372549,0.9980402010050251
0.9,0.002212166918049271,1.0,0.8148148148148148,0.18518518518518517,1.0,42.259877200005576,22,200,10.0,19846.0,44.0,0.0,1.0,0.002212166918049271,0.9977889447236181
0.95,0.0034690799396681748,1.0,0.8734177215189873,0.12658227848101267,1.0,42.259877200005576,22,200,10.0,19821.0,69.0,0.0,1.0,0.0034690799396681748,0.996532663316583
1.0,0.9890397184514832,1.0,0.9994919215526877,0.000508078447312265,1.0,42.259877200005576,22,200,10.0,218.0,19672.0,0.0,1.0,0.9890397184514832,0.011457286432160804
0.05,5.0276520864756156e-05,1.0,0.09090909090909091,0.9090909090909091,1.0,43.659823999973014,23,200,10.0,19889.0,1.0,0.0,1.0,5.0276520864756156e-05,0.9999497487437186
0.1,5.0276520864756156e-05,1.0,0.09090909090909091,0.9090909090909091,1.0,43.659823999973014,23,200,10.0,19889.0,1.0,0.0,1.0,5.0276520864756156e-05,0.9999497487437186
0.15,5.0276520864756156e-05,1.0,0.09090909090909091,0.9090909090909091,1.0,43.659823999973014,23,200,10.0,19889.0,1.0,0.0,1.0,5.0276520864756156e-05,0.9999497487437186
0.2,0.00025138260432378077,1.0,0.3333333333333333,0.6666666666666666,1.0,43.659823999973014,23,200,10.0,19885.0,5.0,0.0,1.0,0.00025138260432378077,0.999748743718593
0.25,0.00030165912518853697,1.0,0.375,0.625,1.0,43.659823999973014,23,200,10.0,19884.0,6.0,0.0,1.0,0.00030165912518853697,0.9996984924623116
0.3,0.0003519356460532931,1.0,0.4117647058823529,0.5882352941176471,1.0,43.659823999973014,23,200,10.0,19883.0,7.0,0.0,1.0,0.0003519356460532931,0.9996482412060301
0.35,0.00045248868778280545,1.0,0.47368421052631576,0.5263157894736842,1.0,43.659823999973014,23,200,10.0,19881.0,9.0,0.0,1.0,0.00045248868778280545,0.9995477386934674
0.4,0.0005027652086475615,1.0,0.5,0.5,1.0,43.659823999973014,23,200,10.0,19880.0,10.0,0.0,1.0,0.0005027652086475615,0.9994974874371859
0.45,0.0005530417295123177,1.0,0.5238095238095238,0.47619047619047616,1.0,43.659823999973014,23,200,10.0,19879.0,11.0,0.0,1.0,0.0005530417295123177,0.9994472361809045
0.5,0.0005530417295123177,1.0,0.5238095238095238,0.47619047619047616,1.0,43.659823999973014,23,200,10.0,19879.0,11.0,0.0,1.0,0.0005530417295123177,0.9994472361809045
0.55,0.0006033182503770739,1.0,0.5454545454545454,0.45454545454545453,1.0,43.659823999973014,23,200,10.0,19878.0,12.0,0.0,1.0,0.0006033182503770739,0.9993969849246231
0.6,0.0007038712921065862,1.0,0.5833333333333334,0.4166666666666667,1.0,43.659823999973014,23,200,10.0,19876.0,14.0,0.0,1.0,0.0007038712921065862,0.9992964824120603
0.65,0.0008044243338360985,1.0,0.6153846153846154,0.38461538461538464,1.0,43.659823999973014,23,200,10.0,19874.0,16.0,0.0,1.0,0.0008044243338360985,0.9991959798994975
0.7,0.001005530417295123,1.0,0.6666666666666666,0.3333333333333333,1.0,43.659823999973014,23,200,10.0,19870.0,20.0,0.0,1.0,0.001005530417295123,0.9989949748743718
0.75,0.001608848667672197,1.0,0.7619047619047619,0.23809523809523808,1.0,43.659823999973014,23,200,10.0,19858.0,32.0,0.0,1.0,0.001608848667672197,0.998391959798995
0.8,0.0024132730015082957,1.0,0.8275862068965517,0.1724137931034483,1.0,43.659823999973014,23,200,10.0,19842.0,48.0,0.0,1.0,0.0024132730015082957,0.9975879396984925
0.85,0.003167420814479638,1.0,0.863013698630137,0.136986301369863,1.0,43.659823999973014,23,200,10.0,19827.0,63.0,0.0,1.0,0.003167420814479638,0.9968341708542714
0.9,0.004575163398692811,1.0,0.900990099009901,0.09900990099009901,1.0,43.659823999973014,23,200,10.0,19799.0,91.0,0.0,1.0,0.004575163398692811,0.9954271356783919
0.95,0.011463046757164403,1.0,0.957983193277311,0.04201680672268908,1.0,43.659823999973014,23,200,10.0,19662.0,228.0,0.0,1.0,0.011463046757164403,0.9885427135678392
1.0,0.9966314731020613,1.0,0.9994957898452075,0.0005042101547925175,1.0,43.659823999973014,23,200,10.0,67.0,19823.0,0.0,1.0,0.9966314731020613,0.003869346733668342
0.05,0.0,1.0,0.0,1.0,1.0,43.86635959986597,24,200,10.0,19890.0,0.0,0.0,1.0,0.0,1.0
0.1,0.00015082956259426848,1.0,0.23076923076923078,0.7692307692307693,1.0,43.86635959986597,24,200,10.0,19887.0,3.0,0.0,1.0,0.00015082956259426848,0.9998492462311558
0.15,0.00025138260432378077,1.0,0.3333333333333333,0.6666666666666666,1.0,43.86635959986597,24,200,10.0,19885.0,5.0,0.0,1.0,0.00025138260432378077,0.999748743718593
0.2,0.00030165912518853697,1.0,0.375,0.625,1.0,43.86635959986597,24,200,10.0,19884.0,6.0,0.0,1.0,0.00030165912518853697,0.9996984924623116
0.25,0.0003519356460532931,1.0,0.4117647058823529,0.5882352941176471,1.0,43.86635959986597,24,200,10.0,19883.0,7.0,0.0,1.0,0.0003519356460532931,0.9996482412060301
0.3,0.00040221216691804925,1.0,0.4444444444444444,0.5555555555555556,1.0,43.86635959986597,24,200,10.0,19882.0,8.0,0.0,1.0,0.00040221216691804925,0.9995979899497487
0.35,0.0005530417295123177,1.0,0.5238095238095238,0.47619047619047616,1.0,43.86635959986597,24,200,10.0,19879.0,11.0,0.0,1.0,0.0005530417295123177,0.9994472361809045
0.4,0.0006033182503770739,1.0,0.5454545454545454,0.45454545454545453,1.0,43.86635959986597,24,200,10.0,19878.0,12.0,0.0,1.0,0.0006033182503770739,0.9993969849246231
0.45,0.00065359477124183,1.0,0.5652173913043478,0.43478260869565216,1.0,43.86635959986597,24,200,10.0,19877.0,13.0,0.0,1.0,0.00065359477124183,0.9993467336683417
0.5,0.0009049773755656109,1.0,0.6428571428571429,0.35714285714285715,1.0,43.86635959986597,24,200,10.0,19872.0,18.0,0.0,1.0,0.0009049773755656109,0.9990954773869347
0.55,0.000955253896430367,1.0,0.6551724137931034,0.3448275862068966,1.0,43.86635959986597,24,200,10.0,19871.0,19.0,0.0,1.0,0.000955253896430367,0.9990452261306533
0.6,0.001608848667672197,1.0,0.7619047619047619,0.23809523809523808,1.0,43.86635959986597,24,200,10.0,19858.0,32.0,0.0,1.0,0.001608848667672197,0.998391959798995
